Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time
MOTORCYCLE,Fargo,ND,58102,Cape Coral,FL,33909,750,COD/COP,1927,1,2008 harley have a pic davidson soft tail,Runs,OPEN,2023-02-20,114609,TEXT ME ONLY 214 882 4653,Leap Transport LLC,(214) 882-4653,leaptransport@icloud.com,100.0,Fargo,Cape Coral - Fort Myers,46.925828,-96.828912,26.696063,-81.938076,02_22_2023_16_32
MOTORCYCLE,Pembina,ND,58271,Santa Clara,CA,95051,1000,TWO_BUSINESS_DAYS,1947,1,2019 bmw f850gs,Runs,ENCLOSED,2023-02-15,BVS - nd to ca,"Zelle,  ach, cashapp payments available ",Motoshippers LLC,505-917-3349,info@motoshippers.com,97.8,Not specified,San Jose - Sunnyvale - Santa Clara,48.858932,-97.307261,37.350372,-121.98475,02_22_2023_16_32
MOTORCYCLE,west fargo,ND,58078,denver,CO,80239,780,COD/COP,881,1,2015 harley davidson street glide flhx,Inop,OPEN,2023-02-21,rd97875a,Not specified,RCG Logistics LLC 1,(916) 573-6599,ship@rcglogistics.com,100.0,Fargo,Denver - Aurora,46.869862,-96.936294,39.789772,-104.828404,02_22_2023_16_32
MOTORCYCLE,Lincoln,NE,68528,Las Vegas,NV,89147,800,COD/COP,1237,1,2017 harley davidson electra glide,Runs,OPEN,2023-02-21,10248417,Not specified,J & J Freight Logistics Inc,(404) 949-3408,info.jjfreightlogistics@gmail.com,100.0,Lincoln,Las Vegas - Paradise,40.826711,-96.813294,36.11208,-115.279047,02_22_2023_16_32
MOTORCYCLE,lincoln,NE,68528,las vegas,NV,89146,600,COD/COP,1233,1,2017 harley davidson electra glide,Runs,OPEN,2023-03-01,30542312-sf,call or text asap 267 609-7909,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,Lincoln,Las Vegas - Paradise,40.826711,-96.813294,36.142398,-115.22485,02_22_2023_16_32
MOTORCYCLE,omaha,NE,68137,denver,CO,80239,350,COD/COP,527,1,2022 triumph scrambler,Runs,ENCLOSED,2023-02-22,rd95516a,Not specified,RCG Logistics LLC 1,(916) 573-6599,ship@rcglogistics.com,100.0,Omaha - Council Bluffs,Denver - Aurora,41.207176,-96.119824,39.789772,-104.828404,02_22_2023_16_32
MOTORCYCLE,Hampton Falls,NH,03844,Matthews,NC,28105,290,COD/COP,892,1,2016 victory hammer s,Runs,OPEN,2023-02-22,5542,"Please, contact by: 937-471-5795 / ivan@917smith.com ",917 Smith Inc,(937) 471-5659,nick@917smith.com,100.0,Boston - Cambridge - Quincy,Charlotte - Gastonia - Rock Hill,42.931988,-70.874585,35.110446,-80.708955,02_22_2023_16_32
MOTORCYCLE,pembroke,NH,03275,pickerington,OH,43147,550,COD/COP,781,1,2016 ducati multistrada 1200 endura,Runs,ENCLOSED,2023-02-22,CCOH-1,MUST BE BOOKED WITH CCOH-2,National Powersports Distributors,(603) 410-4120,barry@nationalpowersports.net,100.0,Not specified,Columbus,43.169076,-71.410731,39.899895,-82.746661,02_22_2023_16_32
MOTORCYCLE,pembroke,NH,03275,Rockport,IN,47635,500,COD/COP,1121,1,2017 harley-davidson softail slim,Runs,ENCLOSED,2023-02-22,JBIN,Not specified,National Powersports Distributors,(603) 410-4120,barry@nationalpowersports.net,100.0,Not specified,Not specified,43.169076,-71.410731,37.89276,-87.130114,02_22_2023_16_32
MOTORCYCLE,pembroke,NH,03275,Durango,CO,81301,900,COD/COP,2274,1,2018 harley-davidson fat bob 114,Runs,ENCLOSED,2023-02-17,EX-ABCO,Not specified,National Powersports Distributors,(603) 410-4120,barry@nationalpowersports.net,100.0,Not specified,Not specified,43.169076,-71.410731,37.429896,-107.847702,02_22_2023_16_32
MOTORCYCLE,Brick,NJ,08724,Brick,NJ,08724,100,COD/COP,0,1,2020 harley davidson sportster iron 883,Runs,ENCLOSED,2023-02-22,11480894,Not specified,Top Auto Logistics LLC,(713) 344-1335,jason@topautologistics.com,99.7,New York - Northern New Jersey - Long Island,New York - Northern New Jersey - Long Island,40.098105,-74.109616,40.098105,-74.109616,02_22_2023_16_32
MOTORCYCLE,browns mills,NJ,08015,lucerne valley,CA,92356,600,COD/COP,2673,1,2005 harley davidson sportster,Runs,OPEN,2023-02-22,30470925-nt,9292790146 call or text,Neptune Auto Transport LLC,(929) 758-1002,neptuneautotransportllc@gmail.com,99.5,Philadelphia - Camden - Wilmington,Riverside - San Bernardino - Ontario,39.941818,-74.550074,34.524556,-116.888246,02_22_2023_16_32
MOTORCYCLE,browns mills,NJ,08015,lucerne valley,CA,92356,600,COD/COP,2673,1,2005 harley davidson sportster,Runs,OPEN,2023-02-22,30536190-sf,no comment,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,Philadelphia - Camden - Wilmington,Riverside - San Bernardino - Ontario,39.941818,-74.550074,34.524556,-116.888246,02_22_2023_16_32
MOTORCYCLE,carteret,NJ,07008,sioux falls,SD,57110,900,COD/COP,1367,1,2015 yamaha r1m,Runs,ENCLOSED,2023-02-22,80556,Not specified,Dispatch-Dudes,(786) 771-3654,benkats@me.com,100.0,New York - Northern New Jersey - Long Island,Sioux Falls,40.581602,-74.232666,43.549688,-96.631134,02_22_2023_16_32
MOTORCYCLE,Egg Harbor Township,NJ,08234,Stafford,VA,22554,150,COD/COP,216,1,2019 kawasaki vulcan s,Runs,OPEN,2023-02-25,WA1059,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Atlantic City,Washington - Arlington - Alexandria,39.38696,-74.624018,38.432776,-77.395156,02_22_2023_16_32
MOTORCYCLE,Farmingdale,NJ,07727,Concord,NC,28025,600,COD/COP,589,1,2020 harley trike,Runs,ENCLOSED,2023-02-24,Not specified,3 wheels.  ,Topgear Imports LLC,(201) 982-4118,ayilanjian@aol.com,100.0,New York - Northern New Jersey - Long Island,Charlotte - Gastonia - Rock Hill,40.200101,-74.179482,35.378204,-80.524292,02_22_2023_16_32
MOTORCYCLE,Mercerville,NJ,08619,Darien,CT,06820,125,TWO_BUSINESS_DAYS,99,1,1951 condor a580,Runs,OPEN,2023-02-22,194936 - B,CALL PRIOR TO DELIVERY,Int'l Cargo LLC,(732) 636-9100,kathy@intlcargo.us,96.9,Trenton - Ewing,Bridgeport - Stamford - Norwalk,40.239656,-74.700038,41.075974,-73.481568,02_22_2023_16_32
MOTORCYCLE,Saddle River,NJ,07458,West Jordan,UT,84081,1000,COD/COP,2187,1,2009 big dog wolf,Runs,ENCLOSED,2023-02-22,BIGDF-458,Call or Text at 929-512-9757,Elite Auto Shipping,(516) 559-5542 x1,serge@eliteautoshipping.com,99.6,New York - Northern New Jersey - Long Island,Salt Lake City,41.045696,-74.097748,40.599394,-112.041675,02_22_2023_16_32
MOTORCYCLE,Southampton,NJ,08088,Willingboro,NJ,08046,80,IMMEDIATELY,27,1,1999 yamaha r6,Runs,OPEN,2023-02-21,NJ-NJ,Not specified,Logistic Anyway LLC,(917) 701-6615,carrier@logisticanyway.com,100.0,Philadelphia - Camden - Wilmington,Philadelphia - Camden - Wilmington,39.81156,-74.612547,40.027416,-74.886572,02_22_2023_16_32
MOTORCYCLE,Union City,NJ,07087,Fort Lauderdale,FL,33311,300,COD/COP,1270,1,2012 harley davidson sportster,Runs,OPEN,2023-03-01,ZAK-MOTO,Call or Text Annie at 610-600-5524,Dynamic Transportation and Logistics LLC,(610) 334-6776,dynamictransportationlp@outlook.com,100.0,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.766727,-74.030336,26.143764,-80.17348,02_22_2023_16_32
MOTORCYCLE,Williamstown,NJ,08094,Wilmington,NC,28403,150,COD/COP,519,1,2010 suzuki scooter,Runs,OPEN,2023-02-21,SM-000513,Book on super-lb.com/vgJVlz,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Philadelphia - Camden - Wilmington,Wilmington,39.639721,-74.973074,34.22192,-77.870397,02_22_2023_16_32
MOTORCYCLE,Albuquerque,NM,87120,Vinton,VA,24179,600,TWO_BUSINESS_DAYS,1672,1,2013 vespa gts 300,Runs,ENCLOSED,2023-02-22,29629671-k,tinyurl.com/2mxt2r49,TCI Logistics Inc,(312) 224-8620,kalotranscargo@gmail.com,100.0,Albuquerque,Roanoke,35.123559,-106.761221,37.278286,-79.786756,02_22_2023_16_32
MOTORCYCLE,Artesia,NM,88210,El Cajon,CA,92021,775,COD/COP,851,1,2004 honda shadow,Runs,OPEN,2023-02-26,11199837,Not specified,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Not specified,San Diego - Carlsbad - San Marcos,32.722931,-104.328138,32.842822,-116.876516,02_22_2023_16_32
MOTORCYCLE,henderson,NV,89011,gardena,CA,90248,150,TWO_BUSINESS_DAYS,285,1,2016 kawasaki zx636 e,Inop,OPEN,2023-02-22,113954,Not specified,Auto Atlantic OU,718-715-0454,autoatlantice@gmail.com,99.8,Las Vegas - Paradise,Los Angeles - Long Beach - Anaheim,36.1264,-114.961169,33.88136,-118.285595,02_22_2023_16_32
MOTORCYCLE,Las Vegas,NV,89149,Hiram,GA,30141,500,COD/COP,1960,1,2022 harley davidson sportster,Runs,ENCLOSED,2023-02-22,SM-000494,Agent2.04,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Las Vegas - Paradise,Atlanta - Sandy Springs - Marietta,36.27865,-115.286877,33.863491,-84.770379,02_22_2023_16_32
MOTORCYCLE,Las Vegas,NV,89115,El Paso,TX,79938,200,COD/COP,755,1,2018 harley-davidson dyna gli,Runs,OPEN,2023-02-22,SM-000531,Book on super-lb.com/p4yGXJ,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Las Vegas - Paradise,El Paso,36.239873,-115.04381,31.855168,-106.02837,02_22_2023_16_32
MOTORCYCLE,Las Vegas,NV,89101,Marshall,TX,75670,600,COD/COP,1364,1,1978 suzuki rm250,Runs,ENCLOSED,2023-02-21,58266,"motorcycle is going to Doyline, LA 71023","National Auto Shipping,Inc",(954) 362-1919,sales@nationalautoshipping.com,99.7,Las Vegas - Paradise,Longview,36.173634,-115.12637,32.54166,-94.41308,02_22_2023_16_32
MOTORCYCLE,las vegas,NV,89119,daly city,CA,94015,400,FIVE_BUSINESS_DAYS,569,1,2022 harley davidson street glide,Runs,ENCLOSED,2023-02-22,8672-J,Not specified,Executive Auto Transport LLC,(774) 304-1197,executive.autotrans@gmail.com,99.9,Las Vegas - Paradise,San Francisco - Oakland - Fremont,36.089547,-115.149607,37.675954,-122.47618,02_22_2023_16_32
MOTORCYCLE,Reno,NV,89506,Gardena,CA,90248,350,FIVE_BUSINESS_DAYS,544,1,2001 harley davidson flstci,Runs,ENCLOSED,2023-02-22,REF# LGB-98465 Enclosed,gaborfn@sclusa.com  - Tel: 19086152016 (email me 1st),Schumacher Cargo Logistics Inc.,(000) 000-000_,dispatch@sclusa.com,99.8,Reno - Sparks,Los Angeles - Long Beach - Anaheim,39.688283,-119.864364,33.88136,-118.285595,02_22_2023_16_32
MOTORCYCLE,Sparks,NV,89431,Las Vegas,NV,89119,250,COD/COP,452,1,2022 bmw g310r,Runs,OPEN,2023-02-22,10895707,ADAM || 315 413 4995 || ONLY TEXT.,Galaxy Car Shipping LLC,(712) 320-8166,galaxycarshipping@gmail.com,100.0,Reno - Sparks,Las Vegas - Paradise,39.543034,-119.736852,36.089547,-115.149607,02_22_2023_16_32
MOTORCYCLE,Winnemucca,NV,89445,Cleveland,OH,44129,1500,COD/COP,2144,1,2013 harley-davidson flhr road king,Runs,OPEN,2023-02-22,11329143,Call/Text 770 702 0844 // ASAP,Cheapautotrans Inc,(770) 881-7185,info@cheapautotrans.com,96.3,Not specified,Cleveland - Elyria - Mentor,41.167736,-118.192768,41.386894,-81.735204,02_22_2023_16_32
MOTORCYCLE,winnemucca,NV,89445,cleveland,OH,44129,1600,COD/COP,2144,1,2013 harley-davidson flhr road king,Runs,OPEN,2023-02-22,30435429-st,asap call or text 19292994448 sign contract,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,Not specified,Cleveland - Elyria - Mentor,41.167736,-118.192768,41.386894,-81.735204,02_22_2023_16_32
MOTORCYCLE,Winnemucca,NV,89445,Carlsbad,NM,88220,800,COD/COP,1339,1,2022 yamaha super tenere es,Runs,ENCLOSED,2023-02-19,0209230,Not specified,V-Twin Express LLC 2,602-791-9297,vtwinx@q.com,100.0,Not specified,Not specified,41.167736,-118.192768,32.312153,-104.287489,02_22_2023_16_32
MOTORCYCLE,auburn,NY,13021,orland park,IL,60462,1,COD/COP,659,1,2019 indian chief dark horse,Runs,OPEN,2023-02-21,371788-oh,bid your price via super dispatch or text 312-286-4164,Motorsports Of Chicago,(312) 286-4164,charlie@motorsportsofchicago.com,100.0,Not specified,Chicago - Naperville - Joliet,42.912872,-76.572442,41.616364,-87.836574,02_22_2023_16_32
MOTORCYCLE,bronx,NY,10467,anaheim,CA,92805,550,COD/COP,2796,1,2018 harley davidson 48,Runs,OPEN,2023-02-28,30477063-cg,no comment,Us Car-Go Freight Logistics LLC,(727) 350-7955,info@uscargofreight.com,99.6,New York - Northern New Jersey - Long Island,Los Angeles - Long Beach - Anaheim,40.876653,-73.871508,33.826348,-117.910453,02_22_2023_16_32
MOTORCYCLE,brooklyn,NY,11205,fernandina beach,FL,32034,500,COD/COP,927,1,2023 pave 1 electric bike,Runs,ENCLOSED,2023-02-28,30822732-yf,702 847-6243 call or txt,Yellowfin Logistics LLC,(888) 223-5038,ben@yellowfinlogistics.com,99.7,New York - Northern New Jersey - Long Island,Jacksonville,40.694371,-73.965874,30.62019,-81.505612,02_22_2023_16_32
MOTORCYCLE,Brooklyn,NY,11207,Miami,FL,33147,450,COD/COP,1296,1,2022 honda crf 450r,Runs,OPEN,2023-02-21,NY5,Text 646-648-2474,N&C Auto Import,(646) 648-2474,and_res2515@hotmail.com,94.4,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.671296,-73.895212,25.851486,-80.237422,02_22_2023_16_32
MOTORCYCLE,Buffalo,NY,14206,Sunbury,OH,43074,150,COD/COP,303,1,2022 harley-davidson road king classic 88,Runs,OPEN,2023-02-22,SM-000521,Book on super-lb.com/2eKemJ,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Buffalo - Niagara Falls,Columbus,42.880964,-78.814568,40.26728,-82.854572,02_22_2023_16_32
MOTORCYCLE,Copiague,NY,11726,Wellington,FL,33414,300,COD/COP,1260,1,2010 ktm rc390,Runs,ENCLOSED,2023-02-22,11478228,Not specified,Top Auto Logistics LLC,(713) 344-1335,jason@topautologistics.com,99.7,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.682652,-73.39424,26.638272,-80.237182,02_22_2023_16_32
ATV,Duanesburg,NY,12056,Saint Louis,MO,63122,500,COD/COP,1029,1,2020 polaris sportsman,Runs,OPEN,2023-02-23,NDS0106,Not specified,Innovative Ways Logistics,(707) 505-7555,dispatch@innoways.co,100.0,Albany - Schenectady - Troy,St. Louis,42.769652,-74.081652,38.577268,-90.42424,02_22_2023_16_32
MOTORCYCLE,East Setauket,NY,11733,Queensbury,NY,12804,350,COD/COP,252,1,1994 bmw k1100rs,Runs,ENCLOSED,2023-02-27,11475585,Load 2/27 only,Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,New York - Northern New Jersey - Long Island,Glens Falls,40.930424,-73.11205,43.365719,-73.671277,02_22_2023_16_32
MOTORCYCLE,granville,NY,12832,daytona beach,FL,32114,450,COD/COP,1241,1,2021 harley davidson road glide special,Inop,ENCLOSED,2023-02-28,30582625-uf,call or text 610 672-6711,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.9,Glens Falls,Deltona - Daytona Beach - Ormond Beach,43.359526,-73.328353,29.192952,-81.053292,02_22_2023_16_32
MOTORCYCLE,New York,NY,10013,San Mateo,CA,94403,650,COD/COP,2931,1,2020 ducati diavel  carbon,Runs,ENCLOSED,2023-02-28,WA1026,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,New York - Northern New Jersey - Long Island,San Francisco - Oakland - Fremont,40.720921,-74.008878,37.540657,-122.304154,02_22_2023_16_32
MOTORCYCLE,oakdale,NY,11769,clinton,LA,70722,600,COD/COP,1397,1,2004 suzuki scooter 650 cc,Runs,OPEN,2023-02-14,30540077sf,929 566-5061call or text to this number,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,New York - Northern New Jersey - Long Island,Baton Rouge,40.738598,-73.128636,30.838088,-90.957052,02_22_2023_16_32
MOTORCYCLE,philadelphia,NY,13673,washington,NJ,07882,250,COD/COP,286,1,2019 kawasaki zx-6r,Runs,OPEN,2023-02-21,30477687-nt,call or text me929 297-8045,Neptune Auto Transport LLC,(929) 758-1002,neptuneautotransportllc@gmail.com,99.5,Not specified,Allentown - Bethlehem - Easton,44.17371,-75.70379,40.757961,-75.016148,02_22_2023_16_32
MOTORCYCLE,Rock Tavern,NY,12575,Lombard,IL,60148,375,COD/COP,819,1,2021 ktm duke,Runs,OPEN,2023-02-22,call  bernard  773 996 0966  small bike,Not specified,Planet Auto Inc,(312) 823-9525,adam.planetauto@gmail.com,87.5,Poughkeepsie - Newburgh - Middletown,Chicago - Naperville - Joliet,41.493803,-74.160764,41.877628,-88.019802,02_22_2023_16_32
MOTORCYCLE,schoharie,NY,12157,san diego,CA,92120,1100,COD/COP,2850,1,2021 honda cb500f,Runs,ENCLOSED,2023-02-26,r569293,Not specified,AM2 Freight Operations Inc,(516) 719-8199,dispatch@v2logistics.com,100.0,Albany - Schenectady - Troy,San Diego - Carlsbad - San Marcos,42.664127,-74.296112,32.794906,-117.075492,02_22_2023_16_32
ATV,Collinsville,AL,35961,Riverside,CA,92507,850,FIVE_BUSINESS_DAYS,2080,1,2022 bms utv 700-4 seater,Runs,OPEN,2023-02-22,202318,Book on super-lb.com/WgJEdR,Icare Routes United LLC,(916) 709-3793,dispatch@icaretransportcompany.com,100.0,Not specified,Riverside - San Bernardino - Ontario,34.292002,-85.8838,33.970023,-117.323008,02_22_2023_16_32
MOTORCYCLE,huntsville,AL,35813,cincinnati,OH,45225,300,COD/COP,396,1,2022 suzuki rmz250,Runs,ENCLOSED,2023-03-01,16512,call for dispatch,ADL Logistics,(954) 488-2544,dispatch@adllogistics.net,98.4,Huntsville,Cincinnati - Middletown,34.6733,-86.7521,39.143208,-84.548578,02_22_2023_16_32
MOTORCYCLE,Huntsville,AL,35895,Las Vegas,NV,89101,600,COD/COP,1798,1,1985 kawasaki ninja 900,Runs,OPEN,2023-02-23,1040,READY ASAP COD CALL (305) 381-5252 or email us ,EZ AUTO TRANSPORTATION,(305) 381-5252,sales@ezautotransportationusa.com,100.0,Huntsville,Las Vegas - Paradise,34.7186,-86.5685,36.173634,-115.12637,02_22_2023_16_32
MOTORCYCLE,Tanner,AL,35671,Willis,MI,48191,325,COD/COP,630,1,2015 suzuki gsx-r750,Runs,OPEN,2023-02-21,AL 0217,Not specified,Zeita Auto Transport Inc,(734) 968-8219,zeita1967@live.com,100.0,Huntsville,Ann Arbor,34.66291,-86.988182,42.123155,-83.569881,02_22_2023_16_32
MOTORCYCLE,tanner,AL,35671,albemarle,NC,28001,400,COD/COP,529,1,2014 honda trx420,Runs,OPEN,2023-02-17,30436799-kc,no comment,K&C Auto Transport LLC,(323) 815-7220,admin@kcautotransport.com,97.4,Huntsville,Not specified,34.66291,-86.988182,35.338477,-80.209994,02_22_2023_16_32
MOTORCYCLE,Tuscumbia,AL,35674,Dallas,TX,75260,450,COD/COP,603,1,2011 harley davidson street glide,Runs,ENCLOSED,2023-02-24,Fernando,Call 602-292-9085,Element Trucking,(602) 292-9085,elementtrucking@gmail.com,97.8,Florence - Muscle Shoals,Dallas - Fort Worth - Arlington,34.663715,-87.74887,32.768,-96.8277,02_22_2023_16_32
MOTORCYCLE,cove,AR,71937,west reading,PA,19602,550,COD/COP,1263,1,2021 harley davidson road glide special,Runs,OPEN,2023-02-24,16509,call for dispatch,ADL Logistics,(954) 488-2544,dispatch@adllogistics.net,98.4,Not specified,Reading,34.398004,-94.375464,40.324546,-75.916953,02_22_2023_16_32
MOTORCYCLE,Fayetteville,AR,72701,Vernal,UT,84078,380,COD/COP,1142,1,2002 kawasaki vulcan1500,Runs,OPEN,2023-02-22,SM-000469,Book on super-lb.com/0Vg3pN,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Fayetteville - Springdale - Rogers,Not specified,35.944537,-94.091378,40.160181,-109.54784,02_22_2023_16_32
MOTORCYCLE,Scott,AR,72142,Bedford Park,IL,60638,200,COD/COP,643,1,2009 kawasaki vulcan,Runs,OPEN,2023-02-21,IL_42271,IAA Could be inop. Fork on/off if needed.,"Baltic Auto Shipping, Inc",(708) 924-7481,transport@balticasi.com,99.7,Little Rock - North Little Rock - Conway,Chicago - Naperville - Joliet,34.710004,-92.073256,41.787007,-87.771665,02_22_2023_16_32
MOTORCYCLE,Buckeye,AZ,85396,Vacaville,CA,95687,200,COD/COP,734,1,2020 harley-davidson street glide,Runs,ENCLOSED,2023-03-03,IB-786746,Not specified,Payless Auto Shipping LLC,(240) 207-4470,shaktiy021@gmail.com,99.7,Phoenix - Mesa - Glendale,Vallejo - Fairfield,33.551108,-112.589754,38.350466,-121.919628,02_22_2023_16_32
MOTORCYCLE,chandler,AZ,85225,richland,WA,99352,600,COD/COP,1307,1,2019 yamaha yzf 600 r,Runs,OPEN,2023-02-27,30823056-yf,ct john 702779-3354,Yellowfin Logistics LLC,(888) 223-5038,ben@yellowfinlogistics.com,99.7,Phoenix - Mesa - Glendale,Kennewick - Richland - Pasco,33.326048,-111.82442,46.249723,-119.302544,02_22_2023_16_32
MOTORCYCLE,Fountain Hills,AZ,85268,Rio Rancho,NM,87144,250,TEN_BUSINESS_DAYS,411,1,2022 harley davidson low rider s,Runs,ENCLOSED,2023-02-21,0217233,Not specified,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Albuquerque,33.60374,-111.742483,35.309335,-106.676598,02_22_2023_16_32
MOTORCYCLE,Fountain Hills,AZ,85268,Duncanville,TX,75116,450,TEN_BUSINESS_DAYS,1080,1,2023 bmw r 1250 rt-p,Runs,ENCLOSED,2023-02-21,0216230,Not specified,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Dallas - Fort Worth - Arlington,33.60374,-111.742483,32.66162,-96.916544,02_22_2023_16_32
MOTORCYCLE,Fountain Hills,AZ,85268,Antelope,CA,95843,450,IMMEDIATELY,804,1,2006 big bear chopper,Runs,ENCLOSED,2023-02-21,0218230,Not specified,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Sacramento - Arden-Arcade - Roseville,33.60374,-111.742483,38.715216,-121.356133,02_22_2023_16_32
MOTORCYCLE,Fountain Hills,AZ,85268,Lake Stevens,WA,98258,625,TEN_BUSINESS_DAYS,1504,1,2023 triumph bonneville speedmaster,Runs,ENCLOSED,2023-02-21,0217231,Not specified,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Seattle - Tacoma - Bellevue,33.60374,-111.742483,48.048586,-122.059596,02_22_2023_16_32
MOTORCYCLE,Fountain Hills,AZ,85268,Oxon Hill,MD,20745,700,TEN_BUSINESS_DAYS,2289,1,2014 kawasaki vulcan vaquero,Runs,ENCLOSED,2023-03-03,0120235,Not specified,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Washington - Arlington - Alexandria,33.60374,-111.742483,38.805865,-76.999525,02_22_2023_16_32
MOTORCYCLE,Fountain Hills,AZ,85268,Gainesville,TX,76240,450,TEN_BUSINESS_DAYS,1016,1,2019 ducati multistrada,Runs,ENCLOSED,2023-02-27,0215232,Not specified,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Not specified,33.60374,-111.742483,33.706449,-97.166749,02_22_2023_16_32
MOTORCYCLE,mc neal,AZ,85617,portland,OR,97211,300,COD/COP,1555,1,2012 suzuki 650 cruiser,Runs,OPEN,2023-03-06,4014924-at,ready march 6,Ultimate Transport 123,(888) 885-9123 x3,dispatch@ultimatetransport123.com,100.0,Not specified,Portland - Vancouver - Hillsboro,31.544465,-109.667374,45.577318,-122.641624,02_22_2023_16_32
ATV,Mesa,AZ,85209,Pasco,WA,99301,700,COD/COP,1266,1,2022 segway fugleman ut10x,Runs,ENCLOSED,2023-03-02,4196440,3027545516 (text). https://link.moverjetlogistics.com/Grke,Moverjet Logistics LLC,(302) 248-5115,dispatch@moverjetlogistics.com,99.5,Phoenix - Mesa - Glendale,Kennewick - Richland - Pasco,33.376145,-111.63433,46.465932,-118.734438,02_22_2023_16_32
